id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:464;PoI;Instituto Nacional de Técnica Aeroespacial;5;;Point;-3.748972,40.492289;gratis;sin límite;Centro de investigación y desarrollo en tecnología aeroespacial, con proyectos en aviación y exploración espacial.;
urn:ngsi-ld:PoI:465;PoI;Iglesia de Santa María del Pilar;4;;Point;-3.712503,40.418766;gratis;sin límite;Iglesia ubicada en el barrio de Chamartín, conocida por su arquitectura moderna y su rol en la comunidad local.;
urn:ngsi-ld:PoI:466;PoI;Instituto de Estudios Sociales;4;;Point;-3.702978,40.419114;gratis;sin límite;Centro dedicado a la investigación y análisis de temas sociales, con seminarios y publicaciones sobre estudios sociales y culturales.;
urn:ngsi-ld:PoI:467;PoI;Instituto de Matemáticas;3;;Point;-3.712334,40.422675;gratis;sin límite;Centro de investigación enfocado en el estudio de las matemáticas puras y aplicadas, con proyectos de investigación y formación avanzada.;
urn:ngsi-ld:PoI:468;PoI;Iglesia del Espíritu Santo;4;;Point;-3.703413,40.419246;gratis;sin límite;Iglesia ubicada en el barrio de Chueca, conocida por su arquitectura moderna y su función en la comunidad local.;
urn:ngsi-ld:PoI:469;PoI;Instituto Nacional de Gestión Sanitaria;4;;Point;-3.708965,40.424800;gratis;sin límite;Organismo dedicado a la gestión y mejora de los servicios de salud, con proyectos y estudios sobre políticas sanitarias.;
urn:ngsi-ld:PoI:470;PoI;Iglesia de San Juan Bautista;5;;Point;-3.710702,40.414768;gratis;sin límite;Iglesia en el barrio de Argüelles, conocida por su diseño neoclásico y su papel en la vida religiosa del área.;
urn:ngsi-ld:PoI:471;PoI;Instituto de Biología Molecular;4;;Point;-3.710854,40.423151;gratis;sin límite;Centro dedicado a la investigación en biología molecular, con proyectos en genética, biotecnología y biomedicina.;
urn:ngsi-ld:PoI:472;PoI;Instituto de Medicina Legal;4;;Point;-3.709529,40.418025;gratis;sin límite;Institución dedicada a la medicina forense y la investigación en ciencias legales, con un enfoque en la aplicación de la medicina en el ámbito judicial.;
urn:ngsi-ld:PoI:473;PoI;Iglesia de San Andrés Apostol;3;;Point;-3.704441,40.419777;gratis;sin límite;Iglesia histórica ubicada cerca del mercado de San Andrés, destacada por su valor cultural y su arquitectura tradicional.;
urn:ngsi-ld:PoI:474;PoI;Instituto de Ciencia y Tecnología;4;;Point;-3.706618,40.420077;gratis;sin límite;Centro educativo y de investigación en ciencia y tecnología, con programas en ingeniería, informática y tecnología aplicada.;
urn:ngsi-ld:PoI:475;PoI;Iglesia de San José;4;;Point;-3.703965,40.419337;gratis;sin límite;Iglesia en el barrio de Lavapiés, conocida por su arquitectura clásica y su importancia en la comunidad local.;
urn:ngsi-ld:PoI:476;PoI;Instituto de Cultura y Educación;3;;Point;-3.705415,40.418578;gratis;sin límite;Centro dedicado a la promoción de la cultura y la educación, ofreciendo talleres, cursos y eventos culturales.;
urn:ngsi-ld:PoI:477;PoI;Iglesia de Nuestra Señora del Pilar;4;;Point;-3.711019,40.418902;gratis;sin límite;Iglesia situada en el barrio de Chamberí, conocida por su arquitectura y su valor histórico para la comunidad religiosa.;
urn:ngsi-ld:PoI:478;PoI;Instituto de Arte y Diseño;4;;Point;-3.710294,40.424066;gratis;sin límite;Centro educativo dedicado a la formación en artes visuales y diseño, con una oferta académica y cultural en el campo del arte.;
urn:ngsi-ld:PoI:479;PoI;Iglesia de San Sebastián Mártir;4;;Point;-3.705209,40.414238;gratis;sin límite;Iglesia ubicada en el barrio de La Latina, destacada por su arquitectura barroca y su importancia en la historia religiosa de Madrid.;
urn:ngsi-ld:PoI:480;PoI;Instituto de Estudios Avanzados;4;;Point;-3.709231,40.423468;gratis;sin límite;Centro de investigación dedicado a estudios avanzados en diversas disciplinas, con proyectos de investigación y formación académica.;
urn:ngsi-ld:PoI:481;PoI;Instituto de Ciencias Sociales;4;;Point;-3.707683,40.418225;gratis;sin límite;Centro académico enfocado en la investigación en ciencias sociales, ofreciendo cursos, seminarios y publicaciones en el área.;
urn:ngsi-ld:PoI:482;PoI;Iglesia de San José de Calasanz;5;;Point;-3.709842,40.419236;gratis;sin límite;Iglesia en el barrio de Vallehermoso, conocida por su arquitectura y su papel en la comunidad local.;
urn:ngsi-ld:PoI:483;PoI;Instituto de Historia;4;;Point;-3.710529,40.421945;gratis;sin límite;Centro dedicado a la investigación y enseñanza de la historia, con recursos educativos y proyectos de investigación histórica.;
urn:ngsi-ld:PoI:484;PoI;Instituto de Investigación en Salud;3;;Point;-3.712421,40.422108;gratis;sin límite;Centro de investigación enfocado en temas de salud, con proyectos en medicina, biología y salud pública.;
urn:ngsi-ld:PoI:485;PoI;Iglesia de San Juan de Dios;4;;Point;-3.711274,40.412567;gratis;sin límite;Iglesia en el barrio de Salamanca, conocida por su arquitectura neoclásica y su valor histórico y cultural.;
urn:ngsi-ld:PoI:000;PoI;Jardines de la Rosaleda;3;;Point;-3.719742,40.41966;0€;200;Los Jardines de la Rosaleda, también conocidos como la Rosaleda del Parque del Oeste, son un hermoso jardín de rosas en Madrid, ideal para pasear y disfrutar de la gran variedad de flores.;
urn:ngsi-ld:PoI:026;PoI;Jardines de Sabatini;3;;Point;-3.715262,40.421064;0€;300;Los Jardines de Sabatini, situados junto al Palacio Real, son un lugar encantador para pasear y disfrutar de las vistas del palacio y la ciudad.;
urn:ngsi-ld:PoI:051;PoI;Jardines del Buen Retiro;3;;Point;-3.68211,40.414425;0€;1000;Los Jardines del Buen Retiro son una extensa área verde en el centro de Madrid, que ofrece jardines, fuentes, estatuas y una gran variedad de actividades recreativas.;
urn:ngsi-ld:PoI:568;PoI;Jardín de Sabatini;2;;Point;-3.714469,40.423437;gratis;sin límite;Jardín ubicado junto al Palacio Real, conocido por sus estanques y estatuas, ideal para pasear y disfrutar de la belleza del paisaje.;
urn:ngsi-ld:PoI:569;PoI;Jardín del Príncipe;3;;Point;-3.714175,40.424275;gratis;sin límite;Espacio verde en el centro de Madrid, famoso por sus áreas ajardinadas y su ambiente tranquilo, perfecto para relajarse y hacer picnics.;
urn:ngsi-ld:PoI:570;PoI;Jardín de la Vaguada;3;;Point;-3.703756,40.487439;gratis;sin límite;Parque en el distrito de Fuencarral, conocido por sus amplias áreas verdes y zonas recreativas, ideal para actividades al aire libre.;
urn:ngsi-ld:PoI:571;PoI;Jardín de la Casa de Campo;2;;Point;-3.746215,40.423504;gratis;sin límite;Extensa área verde y parque urbano, perfecto para caminatas, deportes y disfrutar de la naturaleza en el corazón de Madrid.;
urn:ngsi-ld:PoI:572;PoI;Jardín del Turia;3;;Point;-3.703484,40.412940;gratis;sin límite;Jardín y parque que se extiende a lo largo del río Turia, ideal para paseos y actividades recreativas en un entorno verde y relajante.;
urn:ngsi-ld:PoI:573;PoI;Jardín de la Rosaleda;3;;Point;-3.704122,40.430712;gratis;sin límite;Parque con una amplia colección de rosales y áreas de descanso, perfecto para disfrutar de la belleza de las flores y el aire libre.;
urn:ngsi-ld:PoI:574;PoI;Jardín de los Derechos Humanos;3;;Point;-3.699987,40.426472;gratis;sin límite;Espacio verde dedicado a los derechos humanos, con áreas para el esparcimiento y monumentos conmemorativos en un entorno natural.;
urn:ngsi-ld:PoI:575;PoI;Jardín del Real;3;;Point;-3.710679,40.413561;gratis;sin límite;Jardín histórico con arquitectura paisajística, situado cerca de la Plaza de España, conocido por su belleza y tranquilidad.;
urn:ngsi-ld:PoI:576;PoI;Jardín de la Alhambra;3;;Point;-3.710412,40.415777;gratis;sin límite;Espacio ajardinado en el centro de Madrid, inspirado en la famosa Alhambra, ideal para disfrutar de un entorno relajante y bien cuidado.;
urn:ngsi-ld:PoI:577;PoI;Jardín del Hotel Ritz;2;;Point;-3.694406,40.420302;gratis;sin límite;Jardín del icónico Hotel Ritz, conocido por su elegancia y sus cuidados espacios verdes, ideal para una caminata tranquila y elegante.;
urn:ngsi-ld:PoI:578;PoI;Jardín de la Plaza de España;2;;Point;-3.711206,40.423356;gratis;sin límite;Espacio verde en la Plaza de España, con zonas ajardinadas y estatuas, ideal para relajarse y disfrutar de las vistas a la ciudad.;
urn:ngsi-ld:PoI:579;PoI;Jardín del Monasterio de las Descalzas Reales;3;;Point;-3.708356,40.417782;gratis;sin límite;Jardín histórico adyacente al Monasterio de las Descalzas Reales, con un entorno tranquilo y zonas ajardinadas de gran belleza.;
urn:ngsi-ld:PoI:580;PoI;Jardín de la Avenida de la Constitución;3;;Point;-3.703568,40.417133;gratis;sin límite;Área verde en la Avenida de la Constitución, conocida por sus caminos arbolados y zonas de descanso, ideal para paseos relajados.;
urn:ngsi-ld:PoI:581;PoI;Jardín del Paseo del Prado;2;;Point;-3.692803,40.414536;gratis;sin límite;Jardín en el Paseo del Prado, cerca de importantes museos y con amplias áreas verdes, perfecto para disfrutar de la naturaleza y la cultura.;
urn:ngsi-ld:PoI:582;PoI;Jardín de la Plaza de la Cibeles;3;;Point;-3.694242,40.419796;gratis;sin límite;Espacio ajardinado en la Plaza de la Cibeles, con fuentes y zonas verdes, ideal para relajarse mientras se admira la arquitectura circundante.;
urn:ngsi-ld:PoI:583;PoI;Jardín del Parque de Berlín;3;;Point;-3.688115,40.455818;gratis;sin límite;Parque en el distrito de Chamartín, conocido por sus amplias áreas verdes y zonas recreativas, perfecto para actividades al aire libre.;
urn:ngsi-ld:PoI:584;PoI;Jardín de la Plaza de Colón;3;;Point;-3.692755,40.425457;gratis;sin límite;Área verde en la Plaza de Colón, con esculturas y espacios ajardinados, ideal para disfrutar de un entorno relajante en el centro de Madrid.;
urn:ngsi-ld:PoI:585;PoI;Jardín del Hotel Gran Meliá Palacio de los Duques;2;;Point;-3.709142,40.418569;gratis;sin límite;Jardín del lujoso Hotel Gran Meliá, con un ambiente sofisticado y áreas ajardinadas ideales para disfrutar de la tranquilidad en el centro histórico.;
urn:ngsi-ld:PoI:586;PoI;Jardín del Hotel NH Collection Madrid;3;;Point;-3.691706,40.426264;gratis;sin límite;Jardín del Hotel NH Collection en el barrio de Salamanca, con espacios verdes y un entorno relajante ideal para descansar y disfrutar.;
urn:ngsi-ld:PoI:587;PoI;Jardín del Hotel Meliá Madrid;3;;Point;-3.692705,40.423087;gratis;sin límite;Área verde en el Hotel Meliá, con un diseño moderno y espacios ajardinados para disfrutar de la naturaleza en el centro de la ciudad.;
urn:ngsi-ld:PoI:588;PoI;Jardín del Parque de la Vaguada;3;;Point;-3.703756,40.487439;gratis;sin límite;Parque con amplias áreas verdes y zonas recreativas, ideal para disfrutar de la naturaleza y realizar actividades al aire libre.;
urn:ngsi-ld:PoI:589;PoI;Jardín del Parque de las Avenidas;3;;Point;-3.695276,40.431019;gratis;sin límite;Espacio verde en el distrito de Salamanca, con amplias zonas ajardinadas y áreas para el esparcimiento, perfecto para paseos y actividades al aire libre.;
urn:ngsi-ld:PoI:590;PoI;Juguetería El Corte Inglés;4;;Point;-3.694452,40.419125;gratis;sin límite;Tienda especializada en juguetes ubicada en El Corte Inglés, ofrece una amplia gama de productos para niños y coleccionistas.;
urn:ngsi-ld:PoI:591;PoI;Juzgados de Plaza de Castilla;1;;Point;-3.703945,40.463316;gratis;sin límite;Complejo judicial en la Plaza de Castilla, sede de múltiples juzgados y tribunales en Madrid, importante centro legal de la ciudad.;
urn:ngsi-ld:PoI:592;PoI;Jardín Botánico;2;;Point;-3.693924,40.415743;gratis;sin límite;Espacio cultural y científico dedicado a la botánica, con colecciones de plantas y exposiciones educativas, ideal para los amantes de la naturaleza.;
urn:ngsi-ld:PoI:593;PoI;Junta Municipal de Centro;3;;Point;-3.702688,40.417856;gratis;sin límite;Edificio que alberga las oficinas de la Junta Municipal del distrito Centro, punto administrativo importante para los residentes de la zona.;
urn:ngsi-ld:PoI:594;PoI;Jamaica Madrid;3;;Point;-3.701085,40.421238;gratis;sin límite;Bar y restaurante conocido por su ambiente caribeño y su oferta de cócteles y platos típicos de Jamaica, popular entre los locales.;
urn:ngsi-ld:PoI:595;PoI;Joyería Suárez;4;;Point;-3.694247,40.419111;gratis;sin límite;Tienda de joyería de lujo ubicada en el centro de Madrid, conocida por sus exclusivos diseños y piezas de alta gama.;
urn:ngsi-ld:PoI:596;PoI;Juegos de Escape;4;;Point;-3.706724,40.416774;gratis;sin límite;Centro de entretenimiento con juegos de escape temáticos, ideal para grupos que buscan una experiencia divertida y desafiante.;
urn:ngsi-ld:PoI:597;PoI;Jabón y Cía;4;;Point;-3.701926,40.419308;gratis;sin límite;Tienda especializada en productos de cuidado personal y cosméticos, con una amplia gama de jabones artesanales y otros artículos de belleza.;
urn:ngsi-ld:PoI:598;PoI;Juegos Tradicionales;4;;Point;-3.699228,40.425896;gratis;sin límite;Centro que ofrece una variedad de juegos tradicionales y actividades recreativas, ideal para familias y grupos de amigos.;
urn:ngsi-ld:PoI:599;PoI;Juguetería La Oca;3;;Point;-3.707434,40.423712;gratis;sin límite;Tienda de juguetes con una amplia oferta de productos para niños, incluyendo juguetes educativos y de entretenimiento.;
urn:ngsi-ld:PoI:600;PoI;Juguetería Imaginarium;4;;Point;-3.702558,40.419872;gratis;sin límite;Tienda especializada en juguetes educativos y creativos para niños, conocida por su amplia gama de productos innovadores y didácticos.;
urn:ngsi-ld:PoI:601;PoI;Juguetería Toys "R" Us;4;;Point;-3.708672,40.418441;gratis;sin límite;Gran cadena de tiendas de juguetes, ofreciendo una amplia selección de productos para todas las edades, ubicada en el centro comercial Príncipe Pío.;
urn:ngsi-ld:PoI:602;PoI;Juguetería Limo;4;;Point;-3.709817,40.421345;gratis;sin límite;Tienda con una variada oferta de juguetes y artículos de entretenimiento para niños, ubicada en el barrio de Chamberí.;
urn:ngsi-ld:PoI:603;PoI;Juguetería Aladino;4;;Point;-3.701418,40.420094;gratis;sin límite;Tienda especializada en juguetes y productos para niños, conocida por sus juguetes clásicos y modernos, ubicada cerca de la Gran Vía.;
urn:ngsi-ld:PoI:604;PoI;Juguetería Rasti;4;;Point;-3.709503,40.423840;gratis;sin límite;Tienda dedicada a juguetes educativos y de construcción, ideal para estimular la creatividad y el aprendizaje de los más pequeños.;
urn:ngsi-ld:PoI:605;PoI;Juguetería Juguetes y Juegos;4;;Point;-3.702103,40.419334;gratis;sin límite;Tienda que ofrece una gran variedad de juguetes y juegos para todas las edades, con un enfoque en productos innovadores y de calidad.;
urn:ngsi-ld:PoI:606;PoI;Juguetería Baby-Toys;4;;Point;-3.703876,40.419940;gratis;sin límite;Especializada en juguetes para bebés y niños pequeños, con una amplia oferta de productos seguros y educativos para los primeros años de vida.;
urn:ngsi-ld:PoI:607;PoI;Juguetería El Pequeño;4;;Point;-3.704556,40.418635;gratis;sin límite;Tienda que ofrece juguetes para niños de todas las edades, con un enfoque en productos únicos y educativos, ubicada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:608;PoI;Juguetería Rincón del Juego;4;;Point;-3.702787,40.421174;gratis;sin límite;Tienda con una variada selección de juguetes y juegos para niños, ideal para encontrar regalos creativos y educativos.;
urn:ngsi-ld:PoI:609;PoI;Juguetería El Mágico;4;;Point;-3.710124,40.422174;gratis;sin límite;Tienda que se especializa en juguetes mágicos y fantásticos, ofreciendo productos únicos que estimulan la imaginación y el juego creativo.;
urn:ngsi-ld:PoI:627;PoI;Joyería Móntblanc;4;;Point;-3.694672,40.418392;gratis;sin límite;Joyería de lujo especializada en relojes y artículos de alta gama, ubicada en el centro de Madrid, conocida por su exclusividad y elegancia.;
urn:ngsi-ld:PoI:628;PoI;Joyería Joyería Relojería;4;;Point;-3.693222,40.417288;gratis;sin límite;Joyería y relojería que ofrece una selección de piezas exclusivas y de alta calidad, ubicada en el corazón de Madrid.;
urn:ngsi-ld:PoI:629;PoI;Joyería Alvarez;4;;Point;-3.692506,40.421435;gratis;sin límite;Joyería conocida por su amplia gama de joyas y relojes, con un enfoque en la calidad y el diseño, ubicada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:630;PoI;Joyería Fina;4;;Point;-3.696302,40.419936;gratis;sin límite;Joyería de alta gama especializada en piezas finas y exclusivas, situada cerca de la Gran Vía, ideal para encontrar joyas únicas.;
urn:ngsi-ld:PoI:631;PoI;Joyería del Reloj;4;;Point;-3.695468,40.420670;gratis;sin límite;Tienda especializada en relojes de lujo y joyas, ubicada en el centro de Madrid, conocida por su amplia selección de marcas exclusivas.;
urn:ngsi-ld:PoI:632;PoI;Joyería Elegante;4;;Point;-3.694072,40.422790;gratis;sin límite;Joyería que ofrece una amplia variedad de joyas elegantes y sofisticadas, situada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:633;PoI;Joyería Brillante;4;;Point;-3.693850,40.420177;gratis;sin límite;Joyería con una selección de piezas brillantes y exclusivas, ubicada en el centro comercial Príncipe Pío.;
