id,type,title,relevance,image,location_type,coordinates,price,description,capacity,occupancy
urn:ngsi-ld:PoI:407,PoI,Museo del Ejército,4,,Point,"-3.71135,40.417081",5€,"El Museo del Ejército, situado en el Alcázar de Toledo, ofrece una extensa colección de objetos y documentos que narran la historia militar de España.",1171,934
urn:ngsi-ld:PoI:408,PoI,Tasca del Pez,4,,Point,"-3.702472,40.418260",0€,"Tasca en el barrio de Chueca, conocida por sus tapas creativas y su ambiente moderno.",578,453
urn:ngsi-ld:PoI:409,PoI,Restaurante El Bosque,4,,Point,"-3.702792,40.418292",0€,"Restaurante en el barrio de Argüelles, conocido por su cocina internacional y ambiente relajado.",578,445
urn:ngsi-ld:PoI:410,PoI,Bulevar de los Príncipes,4,,Point,"-3.674228,40.453077",0€,"Vía destacada en el distrito de Chamartín, que conecta zonas residenciales y comerciales.",1968,1195
urn:ngsi-ld:PoI:411,PoI,Barrio de Hortaleza,4,,Point,"-3.657657,40.454938",0€,"Barrio residencial conocido por sus espacios verdes, zonas comerciales y ambiente familiar.",578,464
urn:ngsi-ld:PoI:412,PoI,Restaurante El Reencuentro,4,,Point,"-3.710664,40.418551",0€,"Restaurante en el barrio de Lavapiés, conocido por su oferta de platos tradicionales y ambiente amigable.",578,220
urn:ngsi-ld:PoI:413,PoI,Quinta del Berro,4,,Point,"-3.665065,40.423813",0€,"Parque y espacio verde en el barrio de Salamanca, ideal para caminatas y actividades al aire libre.",578,350
urn:ngsi-ld:PoI:414,PoI,Avenida de la Paz,5,,Point,"-3.670089,40.417657",0€,"Vía principal en el distrito de Ciudad Lineal, conocida por su tránsito y accesibilidad a zonas comerciales.",1968,1843
urn:ngsi-ld:PoI:415,PoI,Teatro María Guerrero,2,,Point,"-3.709952,40.419515",0€,Teatro nacional conocido por su programación de teatro contemporáneo y obras de gran calidad.,548,539
urn:ngsi-ld:PoI:416,PoI,Juguetería El Pequeño,4,,Point,"-3.704556,40.418635",0€,"Tienda que ofrece juguetes para niños de todas las edades, con un enfoque en productos únicos y educativos, ubicada en el barrio de Salamanca.",562,185
urn:ngsi-ld:PoI:417,PoI,Restaurante La Delicia,4,,Point,"-3.705238,40.418746",0€,"Restaurante en el barrio de Vallehermoso, famoso por su cocina creativa y ambiente elegante.",578,529
urn:ngsi-ld:PoI:418,PoI,Restaurante El Patio,3,,Point,"-3.710778,40.418562",0€,"Restaurante en el barrio de Lavapiés, famoso por su cocina tradicional y terraza exterior.",578,424
urn:ngsi-ld:PoI:419,PoI,Azotea del Hotel AC Atocha,4,,Point,"-3.693500,40.406800",0€,"Azotea en el Hotel AC Atocha, con vistas al parque del Retiro y al skyline de Madrid, ideal para relajarse después de un día explorando la ciudad.",421,56
urn:ngsi-ld:PoI:420,PoI,Banco de Santander,5,,Point,"-3.701792,40.421013",0€,"Sucursal de uno de los bancos más importantes de España, ubicado en una zona céntrica de Madrid.",99999999999999999,29708
urn:ngsi-ld:PoI:421,PoI,Bar El Rincón del Vino,4,,Point,"-3.706117,40.416071",0€,"Bar en el barrio de Chamberí, conocido por su selección de vinos y tapas en un ambiente relajado.",578,33
urn:ngsi-ld:PoI:422,PoI,El Retiro,1,,Point,"-3.688204,40.416975",0€,"Uno de los parques más emblemáticos de Madrid, conocido por sus amplos jardines, el Estanque Grande y el Palacio de Cristal.",1568,109
urn:ngsi-ld:PoI:423,PoI,Sede de la Comunidad de Madrid,2,,Point,"-3.709085,40.415122",0€,"Edificio gubernamental en el centro de Madrid, sede del Gobierno de la Comunidad de Madrid.",1270,326
urn:ngsi-ld:PoI:424,PoI,Biblioteca Municipal Eugenio Trías,3,,Point,"-3.703539,40.418924",0€,"Biblioteca con una amplia colección de libros y espacios para actividades culturales, ubicada en el Parque de la Vaguada.",1707,1557
urn:ngsi-ld:PoI:425,PoI,Monumento a Alfonso XII,4,,Point,"-3.684504,40.41554",0€,"El Monumento a Alfonso XII es una majestuosa estructura situada en el Parque del Retiro, con una gran columnata y una estatua ecuestre del rey. Es un lugar popular para relajarse y disfrutar del paisaje.",1374,956
urn:ngsi-ld:PoI:426,PoI,Biblioteca del Museo del Prado,2,,Point,"-3.692643,40.413283",0€,"Biblioteca especializada en arte, situada en el famoso Museo del Prado, con una colección relacionada con el arte y la historia.",1171,165
urn:ngsi-ld:PoI:427,PoI,Mirador de Templo de Debod,3,,Point,"-3.714438,40.425227",0€,"Mirador ubicado en el Templo de Debod, que ofrece vistas impresionantes de la ciudad y del atardecer.",524,250
urn:ngsi-ld:PoI:428,PoI,Taberna El Sur,4,,Point,"-3.704657,40.411596",0€,"Taberna tradicional en el barrio de Lavapiés, famosa por sus tapas y ambiente auténtico.",578,388
urn:ngsi-ld:PoI:429,PoI,Restaurante Taberna del Gourmet,3,,Point,"-3.707655,40.419130",0€,"Restaurante en el barrio de Chueca, famoso por sus tapas gourmet y platos tradicionales.",578,483
urn:ngsi-ld:PoI:430,PoI,Carretera de Villaviciosa de Odón,5,,Point,"-3.900140,40.359097",0€,Importante vía de comunicación que conecta estos municipios con el centro de Madrid.,1968,83
urn:ngsi-ld:PoI:431,PoI,Cinesa Proyecciones,3,,Point,"-3.705586,40.420488",0€,Cine multiplex con varias salas y una amplia oferta de películas en el distrito de Chamberí.,1775,792
urn:ngsi-ld:PoI:432,PoI,Iglesia de Nuestra Señora del Pilar,4,,Point,"-3.711019,40.418902",0€,"Iglesia situada en el barrio de Chamberí, conocida por su arquitectura y su valor histórico para la comunidad religiosa.",578,498
urn:ngsi-ld:PoI:433,PoI,Restaurante Las Nubes,4,,Point,"-3.702486,40.419177",0€,"Restaurante en el barrio de Vallehermoso, conocido por su cocina de temporada y ambiente acogedor.",578,80
urn:ngsi-ld:PoI:434,PoI,Restaurante El Cuadrilátero,3,,Point,"-3.710865,40.418563",0€,"Restaurante en el barrio de Salamanca, famoso por sus platos de alta cocina y ambiente sofisticado.",578,137
urn:ngsi-ld:PoI:435,PoI,Restaurante El Olivo,4,,Point,"-3.704805,40.417686",0€,"Restaurante en el barrio de Chamberí, conocido por su cocina mediterránea y ambiente elegante.",578,221
urn:ngsi-ld:PoI:436,PoI,Restaurante El Club de la Hamburguesa,3,,Point,"-3.701762,40.418899",0€,"Restaurante especializado en hamburguesas gourmet, ubicado en el barrio de Chamberí.",578,12
urn:ngsi-ld:PoI:437,PoI,Quinto Elemento,4,,Point,"-3.710221,40.416229",0€,Restaurante en el barrio de Chamberí que ofrece una experiencia gastronómica innovadora y platos creativos.,578,269
urn:ngsi-ld:PoI:438,PoI,Manolo Bakes,4,,Point,"-3.704026,40.418697",0€,"Panadería y pastelería famosa por sus productos caseros y pasteles frescos, ubicada en el barrio de Chueca.",66,54
urn:ngsi-ld:PoI:439,PoI,San Miguel Market,3,,Point,"-3.710931,40.415542",0€,"Mercado histórico en el centro de Madrid, famoso por su oferta gastronómica y ambiente vibrante.",1035,810
urn:ngsi-ld:PoI:440,PoI,Parque Juan Carlos I,3,,Point,"-3.598242,40.459478",0€,"El Parque Juan Carlos I es uno de los parques más grandes de Madrid. Ofrece una amplia variedad de actividades recreativas, incluyendo alquiler de bicicletas, paseos en bote y áreas de juego para niños.",1707,1334
urn:ngsi-ld:PoI:441,PoI,Museo de la Ciudad,4,,Point,"-3.698045,40.433703",3€,El Museo de la Ciudad ofrece una visión detallada del desarrollo urbanístico y arquitectónico de Madrid desde sus orígenes hasta la actualidad.,1171,1141
urn:ngsi-ld:PoI:442,PoI,Parque de Atracciones de Madrid,4,,Point,"-3.745586,40.411829",33€,"El Parque de Atracciones de Madrid ofrece una amplia variedad de atracciones y espectáculos para todas las edades, convirtiéndolo en un lugar perfecto para un día de diversión en familia.",1707,1311
urn:ngsi-ld:PoI:443,PoI,Galería de Arte Contemporáneo,3,,Point,"-3.706334,40.417539",0€,Espacio dedicado a la promoción de artistas contemporáneos y exposiciones de arte moderno en Madrid.,1036,1015
urn:ngsi-ld:PoI:444,PoI,Arco de la Victoria,2,,Point,"-3.726499,40.438130",0€,"Monumento emblemático construido para conmemorar la victoria en la Guerra Civil Española, situado en la Ciudad Universitaria.",1374,207
urn:ngsi-ld:PoI:445,PoI,Restaurante El Viajero,3,,Point,"-3.710118,40.414872",0€,"Restaurante con terraza en el barrio de La Latina, conocido por sus tapas y ambiente relajado.",578,68
urn:ngsi-ld:PoI:446,PoI,Casa de Campo,3,,Point,"-3.745192,40.408734",0€,"La Casa de Campo es el mayor parque público de Madrid. Con una amplia variedad de actividades al aire libre, como senderismo, ciclismo y paseos en bote, es un lugar perfecto para disfrutar de la naturaleza.",514,196
urn:ngsi-ld:PoI:447,PoI,Juguetería La Oca,3,,Point,"-3.707434,40.423712",0€,"Tienda de juguetes con una amplia oferta de productos para niños, incluyendo juguetes educativos y de entretenimiento.",562,403
urn:ngsi-ld:PoI:448,PoI,Mercado de Antón Martín,4,,Point,"-3.698874,40.414741",0€,"Mercado en el barrio de Antón Martín, ofreciendo productos frescos, comida internacional y especialidades locales.",444,385
urn:ngsi-ld:PoI:449,PoI,Restaurante La Noche,4,,Point,"-3.709224,40.418536",0€,"Restaurante en el barrio de Chamartín, conocido por su comida española tradicional y ambiente relajado.",578,14
urn:ngsi-ld:PoI:450,PoI,Instituto de Educación Secundaria (IES) Beatriz Galindo,2,,Point,"-3.708079,40.411748",0€,"Instituto en el barrio de Argüelles, conocido por su alto nivel académico y su amplia oferta de bachillerato.",578,536
urn:ngsi-ld:PoI:451,PoI,Librería Los Editores,3,,Point,"-3.704356,40.418673",0€,"Librería independiente en el barrio de Malasaña, conocida por su selección de libros de editoriales independientes y eventos literarios.",578,270
urn:ngsi-ld:PoI:452,PoI,Bar La Estrella,4,,Point,"-3.705947,40.418241",0€,Bar en Chamberí con una excelente oferta de tapas caseras y ambiente familiar.,578,68
urn:ngsi-ld:PoI:453,PoI,Instituto Nacional de Gestión Sanitaria,4,,Point,"-3.708965,40.424800",0€,"Organismo dedicado a la gestión y mejora de los servicios de salud, con proyectos y estudios sobre políticas sanitarias.",1299,951
urn:ngsi-ld:PoI:454,PoI,Librería La Terraza,3,,Point,"-3.701892,40.420722",0€,"Librería con una terraza al aire libre, ubicada en el barrio de Usera, ideal para disfrutar de un libro mientras se toma algo.",578,523
urn:ngsi-ld:PoI:455,PoI,Juguetería Rasti,4,,Point,"-3.709503,40.423840",0€,"Tienda dedicada a juguetes educativos y de construcción, ideal para estimular la creatividad y el aprendizaje de los más pequeños.",562,90
urn:ngsi-ld:PoI:456,PoI,Parque de las Avenidas,4,,Point,"-3.654325,40.437496",0€,"El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.",578,495
urn:ngsi-ld:PoI:457,PoI,Hostal Pizarro,4,,Point,"-3.706068,40.417928",30-60€,"Hostal en el barrio de Malasaña, con un diseño moderno y una ubicación conveniente para explorar la ciudad.",578,559
urn:ngsi-ld:PoI:458,PoI,Museo Reina Sofía,1,museo_reina_sofia.jpg,Point,"-3.694159,40.408665",10€,"El Museo Reina Sofía es el principal museo de arte contemporáneo de Madrid. Alberga una impresionante colección de arte del siglo XX, incluyendo obras maestras de artistas como Pablo Picasso, Salvador Dalí y Joan Miró.",1171,187
urn:ngsi-ld:PoI:459,PoI,Colegio Santa María de la Hispanidad,3,,Point,"-3.711078,40.411472",0€,"Colegio en el barrio de Vallehermoso, con un enfoque en la educación integral y programas educativos diversificados.",578,66
urn:ngsi-ld:PoI:460,PoI,Restaurante La Estrella,4,,Point,"-3.705940,40.418564",0€,"Restaurante en el barrio de Malasaña, famoso por su cocina innovadora y ambiente vibrante.",578,128
urn:ngsi-ld:PoI:461,PoI,Colegio San Francisco de Borja,3,,Point,"-3.708805,40.411454",0€,"Colegio en el barrio de Argüelles, con una sólida oferta educativa y programas de formación integral.",578,188
urn:ngsi-ld:PoI:462,PoI,Puerta de Alcalá,2,Puerta_de_Alcala_05.jpg,Point,"-3.688917,40.419561",0€,"La Puerta de Alcalá es uno de los monumentos más icónicos de Madrid. Situada en la Plaza de la Independencia, es un punto de referencia histórico y turístico.",1374,472
urn:ngsi-ld:PoI:463,PoI,Instituto de Educación Secundaria (IES) La Senda,3,,Point,"-3.710426,40.417635",0€,"Instituto en el barrio de Argüelles, conocido por sus programas educativos y actividades extracurriculares.",578,565
urn:ngsi-ld:PoI:464,PoI,Juguetería Limo,4,,Point,"-3.709817,40.421345",0€,"Tienda con una variada oferta de juguetes y artículos de entretenimiento para niños, ubicada en el barrio de Chamberí.",562,412
urn:ngsi-ld:PoI:465,PoI,Hotel NH Madrid Balboa,4,,Point,"-3.688343,40.430146",0€,"Hotel de cuatro estrellas en el barrio de Salamanca, conocido por su confort y servicios de alta calidad.",578,216
urn:ngsi-ld:PoI:466,PoI,Hostal Don Diego,3,,Point,"-3.710424,40.423312",25-50€,"Hostal con buena ubicación cerca del centro de Madrid, ofreciendo una estancia económica y confortable.",1401,9
urn:ngsi-ld:PoI:467,PoI,Juguetería Aladino,4,,Point,"-3.701418,40.420094",0€,"Tienda especializada en juguetes y productos para niños, conocida por sus juguetes clásicos y modernos, ubicada cerca de la Gran Vía.",562,218
urn:ngsi-ld:PoI:468,PoI,Colegio Santa María del Mar,3,,Point,"-3.711028,40.415638",0€,"Colegio en el barrio de Vallehermoso, con una amplia oferta educativa y un enfoque en la formación integral.",578,367
urn:ngsi-ld:PoI:469,PoI,Joyería Fina,4,,Point,"-3.696302,40.419936",0€,"Joyería de alta gama especializada en piezas finas y exclusivas, situada cerca de la Gran Vía, ideal para encontrar joyas únicas.",77,63
urn:ngsi-ld:PoI:470,PoI,Restaurante La Cocina de María Luisa,4,,Point,"-3.707828,40.416347",0€,"Restaurante tradicional en el barrio de Argüelles, conocido por su excelente cocina casera y platos típicos españoles.",578,307
urn:ngsi-ld:PoI:471,PoI,Restaurante Bistró de la Plaza,4,,Point,"-3.710568,40.418715",0€,"Restaurante en el barrio de Malasaña, famoso por su cocina de bistró y ambiente animado.",578,98
urn:ngsi-ld:PoI:472,PoI,Bar El Búho,4,,Point,"-3.704283,40.417973",0€,Bar en Chueca con una amplia oferta de tapas y cócteles en un entorno moderno y elegante.,578,72
urn:ngsi-ld:PoI:473,PoI,Bar El Mirador,4,,Point,"-3.710295,40.419723",0€,"Bar en el barrio de La Latina, conocido por sus vistas y su variada oferta de tapas.",464,368
urn:ngsi-ld:PoI:474,PoI,Parque de las Cataratas,4,,Point,"-3.765337,40.386759",0€,"El Parque de las Cataratas es un espacio verde en el barrio de Latina, conocido por su fuente y cascada artificial, ideal para relajarse y disfrutar del entorno.",578,417
urn:ngsi-ld:PoI:475,PoI,Restaurante La Perla,4,,Point,"-3.705979,40.417225",0€,"Restaurante en el barrio de Sol, famoso por su comida española tradicional y tapas.",578,267
urn:ngsi-ld:PoI:476,PoI,Biblioteca Nacional de España,1,,Point,"-3.692079,40.424211",0€,"Principal biblioteca del país, con una extensa colección de libros y documentos históricos, y un impresionante edificio.",1270,270
urn:ngsi-ld:PoI:477,PoI,Pastelería Los Dulces,4,,Point,"-3.702661,40.420875",0€,"Pastelería en el barrio de Vallehermoso, conocida por sus productos de alta calidad y su excelente servicio.",66,26
urn:ngsi-ld:PoI:478,PoI,Iglesia de San Juan de Dios,4,,Point,"-3.711274,40.412567",0€,"Iglesia en el barrio de Salamanca, conocida por su arquitectura neoclásica y su valor histórico y cultural.",578,76
urn:ngsi-ld:PoI:479,PoI,Universidad Complutense de Madrid (UCM),1,,Point,"-3.728621,40.453622",0€,"Una de las universidades más antiguas y prestigiosas de España, con una amplia oferta académica y cultural.",1760,95
urn:ngsi-ld:PoI:480,PoI,Joyería Alvarez,4,,Point,"-3.692506,40.421435",0€,"Joyería conocida por su amplia gama de joyas y relojes, con un enfoque en la calidad y el diseño, ubicada en el barrio de Salamanca.",77,14
urn:ngsi-ld:PoI:481,PoI,Puerta de Toledo,3,,Point,"-3.711587,40.407522",0€,La Puerta de Toledo es un monumento histórico que data del siglo XIX y es uno de los arcos de triunfo más conocidos de Madrid.,1374,1008
urn:ngsi-ld:PoI:482,PoI,Mirador del Hotel Gran Meliá Palacio de los Duques,4,,Point,"-3.711152,40.418393",0€,"Mirador en el Hotel Gran Meliá Palacio de los Duques, ofreciendo vistas a la ciudad y el Palacio Real.",524,339
urn:ngsi-ld:PoI:483,PoI,Sala Equis,4,,Point,"-3.704584,40.420057",0€,"Espacio cultural y bar en el centro de Madrid, conocido por su programación cultural y ambiente relajado.",578,244
urn:ngsi-ld:PoI:484,PoI,Escuela de Arte,4,,Point,"-3.705984,40.423042",0€,"Centro educativo dedicado a las artes, ofreciendo formación en disciplinas como diseño, pintura y escultura.",1563,1380
urn:ngsi-ld:PoI:485,PoI,Olmo,4,,Point,"-3.703123,40.415654",0€,Parque en el centro de Madrid con amplias zonas verdes y áreas recreativas para disfrutar de actividades al aire libre.,1707,1689
urn:ngsi-ld:PoI:486,PoI,Lago del Parque del Retiro,4,,Point,"-3.690621,40.416164",0€,"Lago situado en el Parque del Retiro, popular para paseos en barca y actividades al aire libre.",578,76
urn:ngsi-ld:PoI:487,PoI,Universidad de San Pablo CEU,2,,Point,"-3.735566,40.473952",0€,Universidad privada con una amplia gama de programas académicos y un enfoque en la formación integral del estudiante.,1760,177
urn:ngsi-ld:PoI:488,PoI,Pastelería La Duquesita,4,,Point,"-3.704210,40.423142",0€,"Famosa pastelería en el barrio de Chamberí, conocida por sus dulces tradicionales y sus pasteles de alta calidad.",66,65
